id,XCoord,YCoord,Address,Zip,Inspection,Abatement,Descriptio,LAT,LNG
771,2716897.5,269252.0,1422 GREEBY ST,11,2013-05-07 00:00:00,2013-05-28 00:00:00,overgrown,40.041365820585135,-75.07664672239471
772,2716560.5,267869.5,1422 ROBBINS ST,49,2012-09-10 00:00:00,,overgrown,40.037600426644275,-75.07799916230168
773,2717026.0,269506.0,1423 GILHAM ST,11,2013-06-18 00:00:00,2013-07-12 00:00:00,'weeds rental',40.04205208319994,-75.07616052435628
774,2715872.5,266916.0,1423 HIGBEE ST,49,2013-06-27 00:00:00,,overgrown,40.03504126118226,-75.08055805598435
775,2715600.0,266497.5,1424 COMLY ST,49,2013-05-06 00:00:00,,overgrown,40.03391555762808,-75.08157592440102
776,2716914.5,269240.5,1424 GREEBY ST,11,2013-05-07 00:00:00,,overgrown,40.041332853700695,-75.07658727686467
777,2715830.5,266820.0,1424 HIGBEE ST,49,2012-09-11 00:00:00,,overgrown,40.034781334664686,-75.08071834004389
778,2715830.5,266820.0,1424 HIGBEE ST,49,2012-10-24 00:00:00,,overgrown,40.034781334664686,-75.08071834004389
779,2716885.5,268314.5,1424 LEVICK ST,49,2013-05-24 00:00:00,,'weeds rental',40.03879444891792,-75.07679090110823
780,2715874.5,265627.5,1424 VAN KIRK ST,49,2013-06-25 00:00:00,,'weeds rental',40.03150562584896,-75.08068998190322
781,2719213.0,272511.5,1424 WELLINGTON ST,11,2012-08-17 00:00:00,,overgrown,40.050116717613605,-75.06802709318876
782,2715681.5,266613.5,1425 COMLY ST,49,2012-09-26 00:00:00,,overgrown,40.03422708647281,-75.08127249028455
783,2715797.0,266761.0,1425 CRESTON ST,49,2012-12-27 00:00:00,,trash,40.034622225780375,-75.08084428845785
784,2716998.0,268455.5,1425 LEVICK ST,11,2012-09-25 00:00:00,,overgrown,40.03917198563421,-75.07637405652015
785,2716998.0,268455.5,1425 LEVICK ST,49,2013-05-06 00:00:00,,overgrown,40.03917198563421,-75.07637405652015
786,2715950.0,266945.0,1426 BENNER ST,49,2012-10-24 00:00:00,,overgrown,40.03511440306101,-75.08027828183684
787,2716587.5,267851.0,1426 ROBBINS ST,49,2012-09-10 00:00:00,2012-10-09 00:00:00,overgrown,40.03754742294776,-75.07790477845606
788,2712697.5,257732.5,1427 ADAMS AVE,24,2013-06-20 00:00:00,,overgrown,40.01010572557668,-75.09287820645373
789,2715811.5,266751.0,1427 CRESTON ST,49,2012-12-27 00:00:00,,trash,40.03459358425001,-75.08079360884454
790,2717055.5,269486.0,1427 GILHAM ST,11,2013-06-18 00:00:00,,personal property,40.04199475445249,-75.07605737305165
791,2717011.5,268446.5,1427 LEVICK ST,49,2012-09-10 00:00:00,2012-10-01 00:00:00,overgrown,40.03914616909507,-75.0763268370931
792,2717011.5,268446.5,1427 LEVICK ST,49,2013-05-06 00:00:00,,'high grass trash',40.03914616909507,-75.0763268370931
793,2717171.5,269698.5,1427 MAGEE AVE,11,2013-04-16 00:00:00,,trash,40.04256818342126,-75.07562027747858
794,2715634.0,266474.0,1428 COMLY ST,49,2013-02-25 00:00:00,2013-03-21 00:00:00,'trash rental',40.03384825697271,-75.0814570956071
795,2716156.5,267244.0,1428 STEVENS ST,49,2012-07-23 00:00:00,,overgrown,40.035917681572116,-75.0795088747335
796,2715827.0,266740.5,1429 CRESTON ST,49,2012-12-27 00:00:00,,trash,40.03456348780501,-75.0807394136642
797,2715759.5,265339.5,1429 ROSALIE ST,49,2013-05-02 00:00:00,,overgrown,40.03072493251456,-75.0811315407602
798,2717512.0,270143.5,1429 UNRUH AVE,11,2013-06-17 00:00:00,2013-07-11 00:00:00,overgrown,40.043760891444066,-75.07435655025574
799,2719356.0,272609.0,1429 WELLINGTON ST,11,2012-08-17 00:00:00,2012-09-26 00:00:00,overgrown,40.050372322076385,-75.0675059524128
800,2716924.5,268288.0,1430 LEVICK ST,49,2013-05-06 00:00:00,,overgrown,40.03871849631537,-75.07665454387721
801,2717692.5,270352.0,1431 KERPER ST,11,2013-06-17 00:00:00,2013-08-17 00:00:00,'weeds feces,40.04431797364537,-75.07368959184241
802,2717196.5,269681.5,1431 MAGEE AVE,11,2013-04-16 00:00:00,,overgrown,40.04251945981494,-75.07553286632854
803,2715666.5,266452.0,1432 COMLY ST,49,2013-03-12 00:00:00,2013-03-27 00:00:00,'high grass trash',40.03378519640397,-75.08134345949736
804,2719387.0,272721.0,1432 ENGLEWOOD ST,11,2012-08-17 00:00:00,,overgrown,40.05067704868217,-75.06738311949157
805,2717588.5,270227.5,1432 KERPER ST,11,2013-06-17 00:00:00,,'weeds rental',40.043985013487564,-75.07407435202238
806,2716065.0,265830.5,1433 HOWELL ST,49,2012-07-23 00:00:00,,overgrown,40.032046824060245,-75.0799880952039
807,2717209.0,269672.5,1433 MAGEE AVE,11,2013-04-16 00:00:00,2013-05-13 00:00:00,overgrown,40.04249372605759,-75.07548921487559
808,2719397.0,272714.0,1434 ENGLEWOOD ST,11,2012-08-17 00:00:00,,'weeds rental',40.05065700797927,-75.06734817490293
809,2715766.5,266555.5,1435 COMLY ST,49,2012-09-26 00:00:00,2012-10-24 00:00:00,overgrown,40.03406089171994,-75.08097533719415
810,2715766.5,266555.5,1435 COMLY ST,49,2013-05-06 00:00:00,,'weeds rental',40.03406089171994,-75.08097533719415
811,2715750.0,266393.5,1436 COMLY ST,49,2013-05-06 00:00:00,2013-05-30 00:00:00,overgrown,40.033617754324474,-75.08105171640753
812,2715802.0,266621.0,1436 CRESTON ST,49,2012-12-05 00:00:00,,overgrown,40.03423766995836,-75.08084154953698
813,2715921.5,266758.0,1436 HIGBEE ST,49,2013-06-27 00:00:00,,'av pool',40.03460366520463,-75.08040020019229
814,2717194.0,269475.0,1436 MAGEE AVE,11,2013-05-02 00:00:00,,overgrown,40.04195306082969,-75.07556412364806
815,2715781.5,266544.0,1437 COMLY ST,49,2013-05-06 00:00:00,,overgrown,40.03402809297241,-75.08092303504765
816,2715936.0,266747.5,1438 HIGBEE ST,49,2012-09-11 00:00:00,2012-10-01 00:00:00,tree encroaching,40.03457365154628,-75.08034957475066
817,2715936.0,266747.5,1438 HIGBEE ST,49,2013-06-27 00:00:00,,'high grass trash',40.03457365154628,-75.08034957475066
818,2716977.5,268252.5,1438 LEVICK ST,49,2013-05-06 00:00:00,2013-06-04 00:00:00,'weeds rental',40.03861668552381,-75.07646918294769
819,2715798.0,266532.5,1439 COMLY ST,49,2013-01-16 00:00:00,2013-02-04 00:00:00,trash,40.033995169766925,-75.08086537863784
820,2715798.0,266532.5,1439 COMLY ST,49,2013-04-05 00:00:00,,'feces drain',40.033995169766925,-75.08086537863784
821,2711125.0,257660.5,1440 E HUNTING PARK AVE,24,2013-05-29 00:00:00,2013-06-27 00:00:00,overgrown,40.01003789063264,-75.0984970873871
822,2716237.0,267190.5,1440 STEVENS ST,49,2012-07-23 00:00:00,2012-08-23 00:00:00,overgrown,40.035764203186645,-75.07922729596179
823,2746647.0,293577.0,14400 MC NULTY RD,54,2013-01-04 00:00:00,,trash,40.10558669676523,-74.96771057444559
824,2715816.0,266520.5,1441 COMLY ST,49,2013-01-16 00:00:00,,trash,40.03396075016308,-75.08080242193367
825,2715965.0,266727.0,1442 HIGBEE ST,49,2012-09-11 00:00:00,,overgrown,40.03451499609457,-75.08024827002923
826,2717672.5,270167.0,1442 KERPER ST,11,2013-06-17 00:00:00,,'high grass trash',40.043812023730695,-75.07378101444137
827,2715979.5,266717.0,1444 HIGBEE ST,49,2012-09-11 00:00:00,,overgrown,40.03448635430112,-75.08019759074743
828,2715851.5,266496.5,1445 COMLY ST,49,2013-05-06 00:00:00,,overgrown,40.03389195233273,-75.0806782934853
829,2715877.0,266569.0,1446 CRESTON ST,49,2012-12-27 00:00:00,,'high grass trash',40.03408876693291,-75.08057944533245
830,2716135.0,266820.0,1448 BENNER ST,49,2012-09-26 00:00:00,,'high grass trash',40.034756067980446,-75.07963140220721
831,2715892.5,266558.5,1448 CRESTON ST,49,2012-12-27 00:00:00,,graffiti,40.03405867038616,-75.08052525065008
832,2715892.5,266558.5,1448 CRESTON ST,49,2013-04-16 00:00:00,,'trash drain,40.03405867038616,-75.08052525065008
833,2716746.5,267743.0,1448 ROBBINS ST,49,2012-09-26 00:00:00,,overgrown,40.037237879916916,-75.0773488634033
834,2716204.0,266925.0,1449 BENNER ST,49,2013-03-18 00:00:00,,trash,40.035038446723334,-75.07937376316667
835,2717156.5,268347.5,1449 LEVICK ST,49,2012-09-10 00:00:00,,overgrown,40.03886247677762,-75.07581992003928
836,2716157.0,266804.5,1450 BENNER ST,49,2012-09-26 00:00:00,,overgrown,40.03471171219335,-75.07955454501297
837,2715906.0,266549.0,1450 CRESTON ST,49,2012-10-13 00:00:00,2012-11-19 00:00:00,overgrown,40.03403148361467,-75.0804780871686
838,2715906.0,266549.0,1450 CRESTON ST,49,2013-04-16 00:00:00,,'trsah drain',40.03403148361467,-75.0804780871686
839,2715906.0,266549.0,1450 CRESTON ST,49,2013-01-16 00:00:00,2013-02-13 00:00:00,feces,40.03403148361467,-75.0804780871686
840,2716760.5,267733.5,1450 ROBBINS ST,49,2012-09-26 00:00:00,,overgrown,40.03721065031211,-75.07729991413144
841,2717169.5,268338.5,1451 LEVICK ST,49,2012-09-10 00:00:00,,overgrown,40.03883670156753,-75.07577448593374
842,2716362.5,267230.5,1451 STEVENS ST,49,2013-06-25 00:00:00,,feces,40.03586353942535,-75.07877498675869
843,2716175.0,266792.0,1452 BENNER ST,49,2012-09-11 00:00:00,,overgrown,40.034675919940696,-75.0794916422968
844,2716317.0,267136.5,1452 STEVENS ST,49,2012-07-23 00:00:00,2012-08-23 00:00:00,overgrown,40.03560939368659,-75.07894755727555
845,2717182.5,268329.5,1453 LEVICK ST,49,2012-09-10 00:00:00,,'weeds rental',40.038810926339465,-75.07572905186272
846,2717182.5,268329.5,1453 LEVICK ST,49,2013-05-06 00:00:00,,overgrown,40.038810926339465,-75.07572905186272
847,2715943.5,265214.5,1453 ROSALIE ST,49,2013-05-02 00:00:00,,overgrown,40.03036668513295,-75.08048826780401
848,2717195.5,268320.5,1455 LEVICK ST,49,2013-05-06 00:00:00,,overgrown,40.03878515109339,-75.0756836178262
849,2717097.5,268171.5,1456 LEVICK ST,49,2013-05-06 00:00:00,,overgrown,40.038384460976275,-75.07604956719945
850,2716344.5,267118.5,1456 STEVENS ST,49,2012-07-23 00:00:00,2012-08-23 00:00:00,overgrown,40.03555772118603,-75.07885133664514
851,2716034.5,266597.0,1457 CRESTON ST,49,2013-04-16 00:00:00,,'trash drain',40.03415252674903,-75.0800142190648
852,2717209.0,268311.5,1457 LEVICK ST,49,2012-09-10 00:00:00,,'high grass trash',40.03875933427004,-75.07563639893085
853,2715973.0,265194.0,1457 ROSALIE ST,49,2012-08-14 00:00:00,,'high grass trash',40.030307988306475,-75.08038518456655
854,2715973.0,265194.0,1457 ROSALIE ST,49,2013-06-21 00:00:00,,feces,40.030307988306475,-75.08038518456655
855,2716027.0,265259.0,1458 ALCOTT ST,49,2012-07-23 00:00:00,,overgrown,40.030481858895115,-75.08018542363192
856,2716049.0,266587.0,1459 CRESTON ST,49,2013-04-16 00:00:00,,trash,40.03412388485186,-75.07996354015235
857,2705824.0,271491.0,146 FARISTON DR,20,2013-05-29 00:00:00,,overgrown,40.0484226691844,-75.11594033441384
858,2716278.5,266963.5,1460 LARDNER ST,49,2013-05-06 00:00:00,,overgrown,40.03513790144809,-75.07910367062671
859,2717244.5,268263.0,1461 LEVICK ST,49,2012-09-10 00:00:00,,overgrown,40.03862330632871,-75.07551491644476
860,2716663.5,267431.5,1466 MC KINLEY ST,49,2012-09-12 00:00:00,,pool,40.03639006118355,-75.07767880781233
861,2716149.0,265441.0,1466 VAN KIRK ST,49,2013-06-25 00:00:00,,'weeds rental',40.03097111808538,-75.07973031352664
862,2716161.5,266590.5,1468 HIGBEE ST,49,2013-02-14 00:00:00,,trash,40.034124151951055,-75.07956158813055
863,2716676.0,267317.0,1469 DEVEREAUX AVE,49,2013-03-19 00:00:00,,feces,40.03607485086533,-75.07764655908248
864,2704206.5,268476.0,147 W NEDRO AVE,20,2012-07-31 00:00:00,,trash,40.04028207990126,-75.12203580467862
865,2716703.5,267405.0,1472 MC KINLEY ST,49,2013-03-19 00:00:00,2013-04-04 00:00:00,'rental weeds,40.03631402656656,-75.07753888475726
866,2716718.5,267395.0,1474 MC KINLEY ST,49,2013-03-19 00:00:00,,trash,40.036285342049815,-75.07748642044614
867,2716523.5,267122.0,1475 STEVENS ST,49,2012-07-23 00:00:00,,overgrown,40.035552462572205,-75.07821199629967
868,2716727.0,267389.0,1476 MC KINLEY ST,49,2013-03-19 00:00:00,,trash,40.03626817285933,-75.07745672670967
869,2672152.0,239939.5,149 N SALFORD ST,39,2012-08-14 00:00:00,,overgrown,39.964538732549364,-75.2393694366868
870,2704868.0,272085.5,149 W WALNUT PARK DR,20,2013-05-21 00:00:00,,overgrown,40.05013213029362,-75.11929033905426
871,2713333.0,258381.5,1500 CHURCH ST,24,2013-01-29 00:00:00,,trash,40.011833997532165,-75.09054079151092
872,2713333.0,258381.5,1500 CHURCH ST,24,2013-05-06 00:00:00,,overgrown,40.011833997532165,-75.09054079151092
873,2716657.0,267115.5,1500 DEVEREAUX AVE,49,2012-07-24 00:00:00,,overgrown,40.035523540831,-75.07773615425995
874,2716557.5,266972.5,1500 STEVENS ST,49,2013-05-06 00:00:00,,overgrown,40.03513943184806,-75.07810678013756
875,2739566.0,300218.5,15004 LIBERTY LN,16,2013-06-06 00:00:00,,trash,40.12441894762247,-74.99227110047421
876,2717439.0,274847.5,1501 COTTMAN AVE,11,2013-06-24 00:00:00,,overgrown,40.05667406177103,-75.07410815401602
877,2715929.0,262314.0,1501 DYRE ST,24,2013-05-21 00:00:00,,overgrown,40.022409306475915,-75.08085302764124
878,2687999.0,245677.5,1501 N 29TH ST,21,2013-06-05 00:00:00,,drain,39.979033125242715,-75.18226367163086
879,2716616.0,267058.5,1501 STEVENS ST,49,2013-05-06 00:00:00,,overgrown,40.03537054581294,-75.07788866703942
880,2715941.5,262305.5,1503 DYRE ST,24,2012-10-13 00:00:00,2012-11-09 00:00:00,overgrown,40.02238494664867,-75.08080933314966
881,2716373.0,266641.5,1504 BENNER ST,49,2012-07-23 00:00:00,2012-08-22 00:00:00,overgrown,40.03424653267021,-75.07880112083653
882,2716000.5,265013.0,1504 ROSALIE ST,49,2013-01-22 00:00:00,,trash,40.02980906706664,-75.0803065638914
883,2740124.0,300616.0,15045 LIBERTY LN,16,2013-06-06 00:00:00,,trash,40.12546175084947,-74.99023228876163
884,2716386.5,266632.5,1506 BENNER ST,49,2012-07-23 00:00:00,,overgrown,40.03422071712248,-75.07875390391257
885,2717703.5,268438.5,1506 HELLERMAN ST,49,2012-10-13 00:00:00,2012-11-20 00:00:00,overgrown,40.03906668844561,-75.0738573978179
887,2716400.0,266623.5,1508 BENNER ST,49,2012-07-23 00:00:00,,'high grass trash',40.0341949015553,-75.07870668702454
888,2716025.0,264996.0,1508 ROSALIE ST,49,2013-01-22 00:00:00,,trash,40.02976038848396,-75.08022095046603
889,2716819.0,267219.5,1509 DEVEREAUX AVE,49,2012-07-24 00:00:00,,'weeds rental',40.03579544626362,-75.07714663660514
890,2704178.0,268480.0,151 W NEDRO AVE,20,2012-07-31 00:00:00,,overgrown,40.04029538325843,-75.12213712244728
891,2704849.5,272086.5,151 W WALNUT PARK DR,20,2013-05-21 00:00:00,,overgrown,40.05013638677394,-75.11935628576856
892,2716037.5,264987.5,1510 ROSALIE ST,49,2013-01-07 00:00:00,2013-01-23 00:00:00,trash,40.02973602842427,-75.08017725146993
893,2716037.5,264987.5,1510 ROSALIE ST,49,2012-08-30 00:00:00,,'weeds pool',40.02973602842427,-75.08017725146993
894,2725310.5,284920.5,1510 STONEY LN,15,2012-07-26 00:00:00,,overgrown,40.083654542268754,-75.0448993762065
895,2725310.5,284920.5,1510 STONEY LN,15,2012-08-15 00:00:00,2012-09-28 00:00:00,'high grass trash',40.083654542268754,-75.0448993762065
896,2718824.0,271254.5,1511 TYSON AVE,49,2013-06-27 00:00:00,,building materials,40.046700112387015,-75.06955223123285
897,2716426.5,266605.5,1512 BENNER ST,49,2012-07-23 00:00:00,2012-08-21 00:00:00,overgrown,40.034143311875745,-75.07861403813
898,2717354.5,267932.0,1512 LEVICK ST,49,2013-06-21 00:00:00,,'high grass trash',40.03770594496421,-75.07515804080083
899,2716888.5,267256.0,1512 MC KINLEY ST,49,2012-09-10 00:00:00,,'weeds garage door,40.035889823426714,-75.07689460214362
900,2716440.0,266596.5,1514 BENNER ST,49,2012-07-23 00:00:00,2012-08-22 00:00:00,'high grass trash',40.03411749625099,-75.078566821349
901,2720286.0,278381.5,1514 RHAWN ST,11,2013-02-06 00:00:00,,overgrown,40.066133585545046,-75.0635583437149
902,2716062.0,264971.0,1514 ROSALIE ST,49,2013-01-22 00:00:00,,trash,40.029688721677296,-75.08009158425756
903,2738907.5,299968.5,15141 BEVERLY DR,16,2012-11-13 00:00:00,2012-12-11 00:00:00,'weeds rental',40.12378942063907,-74.9946525969555
904,2740120.5,300119.0,15146 ENDICOTT ST,16,2012-07-12 00:00:00,,overgrown,40.12409840086808,-74.99030032857357
905,2738987.5,300052.0,15149 BEVERLY DR,16,2012-10-10 00:00:00,,overgrown,40.12401167409011,-74.99435734838464
906,2716534.0,266705.5,1515 BENNER ST,49,2013-01-11 00:00:00,,'trash garage door',40.03440877213908,-75.07821950918165
907,2718877.5,271206.0,1515 TYSON AVE,49,2013-01-03 00:00:00,,trash,40.04656257844363,-75.0693664833167
908,2714870.5,260439.0,1517 ARROTT ST,24,2013-06-12 00:00:00,,overgrown,40.01735229766578,-75.0848327620811
909,2718611.0,275941.0,1518 FAUNCE ST,11,2012-10-01 00:00:00,,rental,40.059576915988345,-75.0698047298379
910,2718611.0,275941.0,1518 FAUNCE ST,11,2013-05-23 00:00:00,,overgrown,40.059576915988345,-75.0698047298379
911,2714885.0,260429.0,1519 ARROTT ST,24,2013-06-12 00:00:00,,overgrown,40.0173236578728,-75.08478209367536
912,2717795.5,268375.0,1520 HELLERMAN ST,49,2012-07-28 00:00:00,,overgrown,40.03888480105407,-75.07353584838447
913,2716618.5,266731.5,1520 LARDNER ST,49,2013-03-27 00:00:00,,rental,40.03447309540761,-75.07791507228704
914,2716580.5,266673.0,1521 BENNER ST,49,2012-10-13 00:00:00,,overgrown,40.03431573522173,-75.07805703568441
915,2716507.0,266565.5,1522 BENNER ST,49,2012-07-23 00:00:00,2012-08-22 00:00:00,'weeds fence,40.034026873424665,-75.07833101045
916,2716838.0,265503.0,1523 HOWELL ST,49,2012-07-10 00:00:00,,downspout,40.03108403007806,-75.07726431158166
917,2716708.5,266334.5,1524 BENNER ST,49,2012-07-23 00:00:00,2012-08-22 00:00:00,overgrown,40.03337630760366,-75.0776367075681
918,2713108.0,257613.5,1524 WOMRATH ST,24,2013-01-17 00:00:00,,'trash rental',40.00974529450051,-75.09142620651221
919,2716994.5,267185.0,1526 MC KINLEY ST,49,2013-02-14 00:00:00,,'high grass trash',40.03568620229097,-75.07652389556861
920,2713124.5,257602.5,1526 WOMRATH ST,24,2013-01-17 00:00:00,,'feces trash',40.009713748470325,-75.09136851189953
921,2720012.0,278514.0,1527 RHAWN ST,11,2012-10-03 00:00:00,,overgrown,40.06652001808338,-75.06452246251634
922,2725367.5,284388.0,1528 MARCY PL,15,2012-07-26 00:00:00,2012-08-20 00:00:00,'frig doors personal property,40.082188664081905,-75.0447540526981
923,2716904.0,266949.0,1530 DEVEREAUX AVE,49,2012-07-24 00:00:00,,'weeds vacant',40.035046170454315,-75.07687245442112
924,2716167.0,264899.0,1532 ROSALIE ST,49,2013-01-22 00:00:00,,trash,40.02948244992589,-75.07972457921731
925,2716934.5,266928.0,1534 DEVEREAUX AVE,49,2012-10-04 00:00:00,2012-10-19 00:00:00,'weeds tree encroaching',40.034986015382366,-75.07676585165771
926,2717888.0,268311.5,1534 HELLERMAN ST,49,2012-07-28 00:00:00,,overgrown,40.038702871164105,-75.07321251578387
927,2716741.5,266649.0,1536 LARDNER ST,49,2013-03-27 00:00:00,,rental,40.034236511119616,-75.077484930636
928,2712909.5,257194.0,1537 DEAL ST,24,2012-07-19 00:00:00,,'high grass trash',40.00861063710819,-75.09217957456677
929,2717058.0,267059.0,1539 DEVEREAUX AVE,49,2012-10-04 00:00:00,2012-10-22 00:00:00,overgrown,40.035335199407065,-75.07631084567268
930,2716733.0,266571.5,1541 BENNER ST,49,2013-03-27 00:00:00,2013-04-11 00:00:00,trash,40.03402456787186,-75.07752364605355
931,2716802.5,266608.0,1544 LARDNER ST,49,2013-03-27 00:00:00,,rental,40.03411894586992,-75.07727161869099
932,2713395.0,257896.0,1546 RUAN ST,24,2013-02-07 00:00:00,,trash,40.01049672074863,-75.09037174254
933,2713425.0,257866.5,1548 RUAN ST,24,2013-02-07 00:00:00,,'trash drain',40.01041329652263,-75.09026786428112
934,2717176.5,267063.0,1550 MC KINLEY ST,49,2012-09-26 00:00:00,,'high grass trash',40.03533632699349,-75.07588741476143
935,2726362.5,286526.0,1551 GRANT AVE,15,2013-06-27 00:00:00,,'high grass trash',40.08797123728425,-75.04096553791106
936,2717191.5,267053.0,1552 MC KINLEY ST,49,2012-09-26 00:00:00,,'pool rental',40.035307641721325,-75.07583495190377
937,2713537.5,257777.0,1562 RUAN ST,24,2013-02-07 00:00:00,,trash,40.01015841921483,-75.08987605178463
938,2717292.5,266901.0,1569 DEVEREAUX AVE,49,2012-07-24 00:00:00,,overgrown,40.03488218016426,-75.07549085884922
939,2717394.0,266825.0,1583 DEVEREAUX AVE,49,2012-09-12 00:00:00,2012-10-02 00:00:00,overgrown,40.03466520929852,-75.07513676581824
940,2726784.5,286576.0,1603 GRANT AVE,15,2013-02-13 00:00:00,2013-03-13 00:00:00,'feces weeds,40.08807288771702,-75.03945252979183
941,2723583.0,281799.5,1603 PLACID ST,52,2012-08-15 00:00:00,,overgrown,40.07523612033472,-75.05141099329833
942,2716901.5,265261.5,1604 HOWELL ST,49,2013-04-25 00:00:00,,'high grass trash',40.030416112489505,-75.07706375411138
943,2717420.0,262780.0,1606 BRILL ST,24,2013-06-20 00:00:00,,overgrown,40.02356413415278,-75.07548137455815
944,2716493.0,264578.5,1607 E CHELTENHAM AVE,24,2012-11-21 00:00:00,,rental,40.02857598063359,-75.07859560179436
945,2711771.5,256907.0,1607 WORRELL ST,24,2013-04-30 00:00:00,,'high grass trash',40.00791707532969,-75.09627099949395
946,2717238.0,265914.5,1609 CRESTON ST,49,2013-06-21 00:00:00,,overgrown,40.03217989244813,-75.0757920670605
947,2692013.0,233004.0,1610 SOUTH ST,46,2013-01-15 00:00:00,,personal property,39.94393640547345,-75.16926805057516
948,2717446.0,262745.5,1612 BRILL ST,24,2013-06-20 00:00:00,,'high grass trash',40.0234673097073,-75.07539231115437
949,2716919.5,265116.5,1613 VAN KIRK ST,49,2012-09-06 00:00:00,,overgrown,40.03001675721845,-75.07701517583493
950,2716353.5,261567.5,1616 HAWORTH ST,24,2013-01-10 00:00:00,2013-01-30 00:00:00,trash,40.0203257863367,-75.07941860769822
951,2716123.5,261318.0,1617 ALLENGROVE ST,24,2013-05-21 00:00:00,,'weeds pool',40.019660279159574,-75.08026636348089
952,2721378.5,279175.0,1618 EMERSON ST,52,2012-11-21 00:00:00,2012-12-14 00:00:00,overgrown,40.068219539318974,-75.05957044216488
953,2663776.0,243410.5,1618 PENNINGTON RD,51,2012-08-29 00:00:00,,overgrown,39.97471300599475,-75.26889136975768
954,2691949.0,232986.5,1618 SOUTH ST,46,2013-01-15 00:00:00,,'weeds trash,39.94389351945651,-75.16949802890326
955,2716461.0,261672.0,1621 HAWORTH ST,24,2012-12-26 00:00:00,,trash,40.02060359691896,-75.07902367630939
956,2716259.5,261346.0,1622 WAKELING ST,24,2013-06-20 00:00:00,,'high grass trash',40.01972582178771,-75.0797779860366
957,2722155.0,280111.0,1623 FOX CHASE RD,52,2012-07-03 00:00:00,2013-08-08 00:00:00,trash,40.07072280797836,-75.05669533913822
958,2717047.0,265162.5,1626 HOWELL ST,49,2013-04-25 00:00:00,,'high grass trash',40.03013238176137,-75.07655511449825
959,2705571.5,271466.5,163 E WALNUT PARK DR,20,2013-06-28 00:00:00,,'weeds trash,40.0483761114329,-75.11684445548029
960,2716658.5,264465.0,1631 E CHELTENHAM AVE,24,2012-11-21 00:00:00,,'weeds rental',40.0282508097828,-75.07801715114688
961,2719197.0,275734.0,1631 FAUNCE ST,11,2012-08-16 00:00:00,,overgrown,40.05896010661891,-75.06773465635706
962,2717424.0,265922.0,1632 BENNER ST,49,2012-09-06 00:00:00,2012-10-02 00:00:00,'weeds rental',40.032185010308616,-75.07512734009313
963,2720438.5,277434.5,1632 LONEY ST,11,2013-05-30 00:00:00,,overgrown,40.063522431681356,-75.0631166615084
964,2716694.0,261814.5,1633 DYRE ST,24,2012-07-26 00:00:00,2012-09-13 00:00:00,'weeds trash',40.02097525236203,-75.078176746769
965,2716173.5,261112.5,1636 ALLENGROVE ST,24,2012-08-15 00:00:00,,overgrown,40.0190922658756,-75.08011010305708
966,2717284.0,262117.5,1647 GRANITE ST,24,2012-11-13 00:00:00,,overgrown,40.021757629697596,-75.07603837165573
967,2699238.0,245045.0,1647 GERMANTOWN AVE,22,2012-07-11 00:00:00,2012-07-31 00:00:00,'weeds rental',39.976393654296004,-75.14224383979548
968,2716317.0,261019.5,1648 ALLENGROVE ST,24,2012-08-15 00:00:00,,overgrown,40.01882517767635,-75.0796080253529
969,2717294.0,262105.0,1649 GRANITE ST,24,2012-11-13 00:00:00,,'high grass trash',40.021722500360404,-75.07600403392543
970,2697813.0,277541.0,1650 W CHELTENHAM AVE,26,2013-06-14 00:00:00,,overgrown,40.06567565763887,-75.14390499855442
971,2717334.0,262209.0,1654 BRIDGE ST,24,2012-11-13 00:00:00,,'personal property structure',40.022004537570005,-75.07585003563446
972,2715191.5,259112.5,1656 ORTHODOX ST,24,2012-09-05 00:00:00,,overgrown,40.0136859595563,-75.08383017935813
973,2717355.0,262185.0,1658 BRIDGE ST,24,2012-10-01 00:00:00,2012-11-23 00:00:00,overgrown,40.02193693952058,-75.07577768314671
974,2717348.5,262034.0,1659 GRANITE ST,24,2012-11-13 00:00:00,2012-12-18 00:00:00,'high grass trash',40.02152315668972,-75.07581720471697
975,2704686.0,271944.0,166 W WALNUT PARK DR,20,2013-05-21 00:00:00,,overgrown,40.049758747483764,-75.11995520946678
976,2716094.0,260675.5,1663 FILLMORE ST,24,2013-06-20 00:00:00,,'high grass trash',40.01789979291889,-75.0804409771792
977,2717832.0,262443.5,1669 BRILL ST,24,2013-02-05 00:00:00,,trash,40.02260656912111,-75.07404735434486
978,2717074.0,261668.0,1670 CONKLIN ST,24,2012-12-26 00:00:00,,drain,40.02054171339799,-75.07683641355639
979,2717038.5,261584.0,1671 DYRE ST,24,2012-08-21 00:00:00,,overgrown,40.020314178255596,-75.07697218366849
980,2717851.0,262417.5,1673 BRILL ST,24,2013-02-05 00:00:00,2013-02-21 00:00:00,trash,40.02253364855915,-75.07398235723224
981,2717044.0,261409.0,1674 DYRE ST,24,2012-08-21 00:00:00,,'high grass trash',40.019833545360335,-75.07697146475182
982,2717861.0,262404.0,1675 BRILL ST,24,2013-02-05 00:00:00,,feces,40.02249577474897,-75.0739481283537
983,2717051.0,261404.0,1676 DYRE ST,24,2013-05-06 00:00:00,,overgrown,40.01981924450369,-75.076947023474
984,2717051.0,261404.0,1676 DYRE ST,24,2012-08-21 00:00:00,,overgrown,40.01981924450369,-75.076947023474
